TAA	TAG	TGA
137.0		187
2.0		24
163.0		20
20.0		188
29.0		29
44.0		308
27.0		20
20.0		22
83.0		27
52.0		9
47.0		30
40.0		95
68.0		20
81.0		159
60.0		21
10.0		37
10.0		42
4.0		38
48.0		112
282.0		61
23.0		853
68.0		381
236.0		7
20.0		20
63.0		261
60.0		23
80.0		148
214.0		112
86.0		125
20.0		142
22.0		20
21.0		21
177.0		20
162.0		21
21.0		4
21.0		45
21.0		14
21.0		49
77.0		25
17.0		132
155.0		90
24.0		186
125.0		244
41.0		221
63.0		155
68.0		86
32.0		27
46.0		20
21.0		60
102.0		189
47.0		103
25.0		148
20.0		40
20.0		20
193.0		172
101.0		21
23.0		29
20.0		44
20.0		20
20.0		24
20.0		289
20.0		22
20.0		193
15.0		252
55.0		18
68.0		75
133.0		196
7.0		6
98.0		41
96.0		69
20.0		20
51.0		20
345.0		12
96.0		58
158.0		131
30.0		3
28.0		19
27.0		26
23.0		28
8.0		22
93.0		20
204.0		130
145.0		20
22.0		57
47.0		57
72.0		110
30.0		124
327.0		121
199.0		171
21.0		233
22.0		21
20.0		20
20.0		21
1.0		1
20.0		281
20.0		22
20.0		237
165.0		20
1.0		20
545.0		32
55.0		59
86.0		38
21.0		38
9.0		2
36.0		114
47.0		20
26.0		16
242.0		185
181.0		20
20.0		22
161.0		23
12.0		105
197.0		20
84.0		21
197.0		227
92.0		42
21.0		17
90.0		73
31.0		87
113.0		21
20.0		300
20.0		20
1.0		20
17.0		23
125.0		52
49.0		10
95.0		90
140.0		122
56.0		28
20.0		89
119.0		20
140.0		44
24.0		20
20.0		36
170.0		69
48.0		20
20.0		154
7.0		20
132.0		3
21.0		20
20.0		21
10.0		102
129.0		21
35.0		213
20.0		20
116.0		20
91.0		155
20.0		40
20.0		20
20.0		21
22.0		171
81.0		39
54.0		102
83.0		20
18.0		20
422.0		42
59.0		58
105.0		47
21.0		21
2.0		22
186.0		119
183.0		115
33.0		23
20.0		101
21.0		19
24.0		22
26.0		94
50.0		53
21.0		83
150.0		51
4.0		21
20.0		50
107.0		20
8.0		20
80.0		24
20.0		252
20.0		32
21.0		20
22.0		10
101.0		23
274.0		72
20.0		23
20.0		117
67.0		14
20.0		186
22.0		129
203.0		53
24.0		51
37.0		61
12.0		256
68.0		20
20.0		20
54.0		20
20.0		80
112.0		122
49.0		22
53.0		148
40.0		29
22.0		15
21.0		31
44.0		28
108.0		24
22.0		33
54.0		20
196.0		20
20.0		20
21.0		135
12.0		27
66.0		20
100.0		190
20.0		23
20.0		227
37.0		20
20.0		22
23.0		6
21.0		15
20.0		53
20.0		97
202.0		20
20.0		202
23.0		20
20.0		216
328.0		23
39.0		22
18.0		10
113.0		23
20.0		4
92.0		42
10.0		31
24.0		56
20.0		18
20.0		227
45.0		20
137.0		21
217.0		20
110.0		20
109.0		20
21.0		20
188.0		215
22.0		194
22.0		20
22.0		46
22.0		36
230.0		20
21.0		21
20.0		71
140.0		80
85.0		13
17.0		141
2.0		377
38.0		172
22.0		94
93.0		17
95.0		7
20.0		66
22.0		20
20.0		20
148.0		3
139.0		68
21.0		23
170.0		10
4.0		21
80.0		20
72.0		20
62.0		21
99.0		20
176.0		20
17.0		5
20.0		231
24.0		20
23.0		20
55.0		20
22.0		120
18.0		302
172.0		17
20.0		63
20.0		23
8.0		14
36.0		106
23.0		44
201.0		30
190.0		139
147.0		48
54.0		106
389.0		20
83.0		38
20.0		80
105.0		67
24.0		146
20.0		66
20.0		90
22.0		387
65.0		75
106.0		20
20.0		20
20.0		20
117.0		22
140.0		122
20.0		20
6.0		20
57.0		202
15.0		149
43.0		20
163.0		181
133.0		20
12.0		20
40.0		70
64.0		189
38.0		258
90.0		20
179.0		20
207.0		230
105.0		13
20.0		66
25.0		20
103.0		20
189.0		37
24.0		21
56.0		53
85.0		28
40.0		57
207.0		9
20.0		121
21.0		20
20.0		20
20.0		166
9.0		20
20.0		34
70.0		102
33.0		20
14.0		20
4.0		20
71.0		20
21.0		199
21.0		91
112.0		20
21.0		21
34.0		68
5.0		51
148.0		21
20.0		21
138.0		89
20.0		93
211.0		24
17.0		20
63.0		114
36.0		178
12.0		21
70.0		78
131.0		14
210.0		39
4.0		20
20.0		201
21.0		20
372.0		65
21.0		66
20.0		159
114.0		2
80.0		293
147.0		155
21.0		20
20.0		11
218.0		20
73.0		152
16.0		35
180.0		55
24.0		62
13.0		21
18.0		22
110.0		20
107.0		20
89.0		49
20.0		153
21.0		154
224.0		17
22.0		189
23.0		92
22.0		178
105.0		20
66.0		2
14.0		40
85.0		71
162.0		129
21.0		51
74.0		56
46.0		20
71.0		211
19.0		20
24.0		3
156.0		191
21.0		79
13.0		106
26.0		160
116.0		21
180.0		175
155.0		171
20.0		195
6.0		30
6.0		20
41.0		22
20.0		20
132.0		20
33.0		20
61.0		245
4.0		21
188.0		20
30.0		20
6.0		21
245.0		100
273.0		180
104.0		20
20.0		19
20.0		12
20.0		48
21.0		116
120.0		100
57.0		215
20.0		22
211.0		20
239.0		70
20.0		65
97.0		20
150.0		129
257.0		129
86.0		21
133.0		6
20.0		138
20.0		20
100.0		141
18.0		20
2.0		23
13.0		20
93.0		20
4.0		21
6.0		88
64.0		104
110.0		20
46.0		20
43.0		45
95.0		23
10.0		89
20.0		112
31.0		18
20.0		20
21.0		20
20.0		48
33.0		20
184.0		153
78.0		20
63.0		20
8.0		20
18.0		131
14.0		20
168.0		22
20.0		50
20.0		329
90.0		78
60.0		22
152.0		21
218.0		215
76.0		87
116.0		64
20.0		53
120.0		21
22.0		22
20.0		21
70.0		24
4.0		20
108.0		10
60.0		61
123.0		7
28.0		99
21.0		116
94.0		20
21.0		254
20.0		19
7.0		21
47.0		179
141.0		20
83.0		43
24.0		234
80.0		84
208.0		45
98.0		23
111.0		20
20.0		19
18.0		219
269.0		37
167.0		97
20.0		22
20.0		20
20.0		22
28.0		118
87.0		40
193.0		8
20.0		16
181.0		105
39.0		20
19.0		7
107.0		109
244.0		16
9.0		20
57.0		20
20.0		49
48.0		3
40.0		102
30.0		45
73.0		204
45.0		60
22.0		20
87.0		39
21.0		27
20.0		189
20.0		277
21.0		45
20.0		96
63.0		20
119.0		477
138.0		164
20.0		130
21.0		24
20.0		152
20.0		20
20.0		150
24.0		20
20.0		20
20.0		2
41.0		29
82.0		425
22.0		65
20.0		739
105.0		25
60.0		190
20.0		21
20.0		208
20.0		20
193.0		209
22.0		101
147.0		20
23.0		20
20.0		22
20.0		21
25.0		99
17.0		117
379.0		98
20.0		152
21.0		86
71.0		20
113.0		186
21.0		57
5.0		29
26.0		66
65.0		20
76.0		106
82.0		21
46.0		164
20.0		20
86.0		22
35.0		145
23.0		286
21.0		21
36.0		20
102.0		117
29.0		38
77.0		192
21.0		393
6.0		20
31.0		20
203.0		20
212.0		177
21.0		23
20.0		20
76.0		78
20.0		22
26.0		171
130.0		17
39.0		303
33.0		84
20.0		20
20.0		217
20.0		21
20.0		349
20.0		20
22.0		20
20.0		38
56.0		64
72.0		20
20.0		20
192.0		6
132.0		54
28.0		21
118.0		101
96.0		20
20.0		10
179.0		72
20.0		280
20.0		41
20.0		192
22.0		20
25.0		133
18.0		43
12.0		20
64.0		22
260.0		201
271.0		1
24.0		90
86.0		20
25.0		22
74.0		1
204.0		53
20.0		91
20.0		20
154.0		20
252.0		20
138.0		20
20.0		20
32.0		20
22.0		23
20.0		21
20.0		20
12.0		43
53.0		116
20.0		138
4.0		94
20.0		18
20.0		22
210.0		20
20.0		20
207.0		85
89.0		83
23.0		182
20.0		21
20.0		65
22.0		97
28.0		20
72.0		20
20.0		20
49.0		67
44.0		134
154.0		20
37.0		85
20.0		231
20.0		28
21.0		167
25.0		17
70.0		85
26.0		23
46.0		115
41.0		20
23.0		19
20.0		88
120.0		20
20.0		391
9.0		71
47.0		77
5.0		24
105.0		32
164.0		20
20.0		20
20.0		40
16.0		316
4.0		30
369.0		51
22.0		45
20.0		8
40.0		20
163.0		66
10.0		53
34.0		76
252.0		104
50.0		21
166.0		20
122.0		27
24.0		78
78.0		114
20.0		60
60.0		15
228.0		16
106.0		42
174.0		20
191.0		147
22.0		149
62.0		40
33.0		21
36.0		20
21.0		22
201.0		1
105.0		26
20.0		20
20.0		20
42.0		93
171.0		51
211.0		109
71.0		38
22.0		87
159.0		22
13.0		21
148.0		219
206.0		12
22.0		130
9.0		47
14.0		66
18.0		20
20.0		101
35.0		2
17.0		52
65.0		20
106.0		45
22.0		20
113.0		64
22.0		77
194.0		118
62.0		79
34.0		42
12.0		49
35.0		20
23.0		20
20.0		91
67.0		20
41.0		28
70.0		69
122.0		34
19.0		18
19.0		41
36.0		245
54.0		138
247.0		104
20.0		146
20.0		21
48.0		10
143.0		72
146.0		225
21.0		75
22.0		46
21.0		79
124.0		126
119.0		111
94.0		20
20.0		145
21.0		79
18.0		48
164.0		313
100.0		136
28.0		29
28.0		18
20.0		90
21.0		19
36.0		297
102.0		20
31.0		155
20.0		36
20.0		20
22.0		20
96.0		164
184.0		100
60.0		146
110.0		20
20.0		17
21.0		53
3.0		105
23.0		21
20.0		20
238.0		20
200.0		20
147.0		20
20.0		20
20.0		20
442.0		13
20.0		27
23.0		77
21.0		174
8.0		212
52.0		20
17.0		141
39.0		66
84.0		7
23.0		20
272.0		200
5.0		20
277.0		245
3.0		20
68.0		20
20.0		250
21.0		20
61.0		240
44.0		117
57.0		48
21.0		20
22.0		42
48.0		128
51.0		177
28.0		27
186.0		241
20.0		167
20.0		53
20.0		16
74.0		65
20.0		22
20.0		44
20.0		20
11.0		20
249.0		10
88.0		88
36.0		20
229.0		74
143.0		171
21.0		19
21.0		32
27.0		205
24.0		20
45.0		107
1.0		72
83.0		172
21.0		109
23.0		42
20.0		37
200.0		199
20.0		17
122.0		22
50.0		20
95.0		20
20.0		20
25.0		20
288.0		150
20.0		33
68.0		34
89.0		20
23.0		279
181.0		13
75.0		36
20.0		52
21.0		60
225.0		212
62.0		20
20.0		253
20.0		23
23.0		20
20.0		138
22.0		3
97.0		32
161.0		80
20.0		127
220.0		21
63.0		26
20.0		26
20.0		20
20.0		63
214.0		851
301.0		382
135.0		20
108.0		20
25.0		20
81.0		20
20.0		20
30.0		135
20.0		23
20.0		20
27.0		217
92.0		25
20.0		33
20.0		20
23.0		1
399.0		20
91.0		2
75.0		144
211.0		26
22.0		192
20.0		1
20.0		23
20.0		21
21.0		20
23.0		21
23.0		134
20.0		173
4.0		112
415.0		87
88.0		21
50.0		179
135.0		29
20.0		20
20.0		20
20.0		62
21.0		89
6.0		212
172.0		20
108.0		20
33.0		20
39.0		6
88.0		90
20.0		25
128.0		20
66.0		147
237.0		20
21.0		20
20.0		128
76.0		216
49.0		21
26.0		21
20.0		19
21.0		94
21.0		83
175.0		21
121.0		27
22.0		150
65.0		158
56.0		196
96.0		207
69.0		20
18.0		78
24.0		61
20.0		20
99.0		20
187.0		335
20.0		59
20.0		20
20.0		20
191.0		20
28.0		20
300.0		23
21.0		158
20.0		133
20.0		46
20.0		38
21.0		140
41.0		86
20.0		31
21.0		22
22.0		20
21.0		22
21.0		20
21.0		19
20.0		18
340.0		74
20.0		133
1.0		172
144.0		20
11.0		21
54.0		20
20.0		91
11.0		143
221.0		112
31.0		116
181.0		30
124.0		145
20.0		20
21.0		20
20.0		6
152.0		44
129.0		26
189.0		20
25.0		182
6.0		20
91.0		21
37.0		13
78.0		81
20.0		20
171.0		20
146.0		20
4.0		20
57.0		26
52.0		136
20.0		20
73.0		20
276.0		39
20.0		23
30.0		24
225.0		22
24.0		23
20.0		20
20.0		20
21.0		21
20.0		263
21.0		20
20.0		21
53.0		39
34.0		113
20.0		125
8.0		156
26.0		22
156.0		20
151.0		169
20.0		190
20.0		35
185.0		20
20.0		22
89.0		20
15.0		289
70.0		18
24.0		20
21.0		20
21.0		80
20.0		20
58.0		20
5.0		21
42.0		22
61.0		387
110.0		20
32.0		22
20.0		101
20.0		68
62.0		223
21.0		20
233.0		20
20.0		27
154.0		39
8.0		107
36.0		33
18.0		20
20.0		190
138.0		113
20.0		26
44.0		22
36.0		1
21.0		20
205.0		21
20.0		20
668.0		308
73.0		21
86.0		178
30.0		23
2.0		121
39.0		38
32.0		20
152.0		221
20.0		20
59.0		21
20.0		22
21.0		20
20.0		20
205.0		190
53.0		24
20.0		83
6.0		22
104.0		187
88.0		277
81.0		20
293.0		24
21.0		20
18.0		10
79.0		156
119.0		20
36.0		16
34.0		88
81.0		88
310.0		21
7.0		20
44.0		20
20.0		115
20.0		75
20.0		11
121.0		30
2.0		23
130.0		20
67.0		21
192.0		21
38.0		53
275.0		171
20.0		112
20.0		73
50.0		21
7.0		221
15.0		16
17.0		60
30.0		29
20.0		20
30.0		21
56.0		256
22.0		50
125.0		26
30.0		162
122.0		20
22.0		20
6.0		20
87.0		20
165.0		13
12.0		23
94.0		155
37.0		20
66.0		20
21.0		98
18.0		67
4.0		17
140.0		21
20.0		15
30.0		24
47.0		21
66.0		194
185.0		30
15.0		20
27.0		33
20.0		62
20.0		79
80.0		203
20.0		63
79.0		35
134.0		20
20.0		20
23.0		168
22.0		21
25.0		20
47.0		202
21.0		134
33.0		20
20.0		3
150.0		53
20.0		55
21.0		22
20.0		22
80.0		137
20.0		20
86.0		282
34.0		21
206.0		381
20.0		20
120.0		20
1.0		208
20.0		75
21.0		642
25.0		24
21.0		20
22.0		91
87.0		21
20.0		164
21.0		229
104.0		27
20.0		158
20.0		4
21.0		36
24.0		262
119.0		25
2.0		268
80.0		110
112.0		32
20.0		62
31.0		21
90.0		18
109.0		92
20.0		47
20.0		25
99.0		20
20.0		230
70.0		20
11.0		105
27.0		219
20.0		115
159.0		151
61.0		20
20.0		20
20.0		267
20.0		46
24.0		274
21.0		43
167.0		20
38.0		20
20.0		20
22.0		23
21.0		21
199.0		20
67.0		40
18.0		40
20.0		59
20.0		20
114.0		136
114.0		254
184.0		213
235.0		67
22.0		21
21.0		22
74.0		6
108.0		149
20.0		167
6.0		35
194.0		21
20.0		115
20.0		20
20.0		9
104.0		31
21.0		20
21.0		20
20.0		22
142.0		25
35.0		50
242.0		21
20.0		3
259.0		20
283.0		76
9.0		56
35.0		21
20.0		60
93.0		288
23.0		21
21.0		212
20.0		106
20.0		181
25.0		23
20.0		20
21.0		22
23.0		4
122.0		40
20.0		96
113.0		21
52.0		228
152.0		20
21.0		22
20.0		181
58.0		23
1.0		212
48.0		119
119.0		529
5.0		217
19.0		74
20.0		105
21.0		163
20.0		29
24.0		22
20.0		20
252.0		6
26.0		238
118.0		20
47.0		20
20.0		20
20.0		37
20.0		38
22.0		38
20.0		38
10.0		120
17.0		98
147.0		59
23.0		18
47.0		74
115.0		135
20.0		303
4.0		54
95.0		18
291.0		146
36.0		60
65.0		9
21.0		66
20.0		22
105.0		20
29.0		26
50.0		265
65.0		20
18.0		20
22.0		152
21.0		60
141.0		180
152.0		20
51.0		22
66.0		89
22.0		115
9.0		27
146.0		22
142.0		20
91.0		20
37.0		127
77.0		1
140.0		227
20.0		20
24.0		161
69.0		157
20.0		20
20.0		20
67.0		196
29.0		44
48.0		169
548.0		60
21.0		9
2.0		27
36.0		21
212.0		15
32.0		3
21.0		132
23.0		20
20.0		142
80.0		20
162.0		25
20.0		20
23.0		20
15.0		164
108.0		155
20.0		21
20.0		22
142.0		192
8.0		21
20.0		1
101.0		10
40.0		86
202.0		20
79.0		21
20.0		455
20.0		22
20.0		21
20.0		20
43.0		24
49.0		145
21.0		7
20.0		166
21.0		19
20.0		22
50.0		20
20.0		20
168.0		20
20.0		17
120.0		153
98.0		36
22.0		127
21.0		102
20.0		191
20.0		21
21.0		21
99.0		20
59.0		47
21.0		137
20.0		183
20.0		140
20.0		20
204.0		20
224.0		8
20.0		98
138.0		20
23.0		105
24.0		133
155.0		20
2.0		1
47.0		99
20.0		47
81.0		162
99.0		20
254.0		158
26.0		27
21.0		20
214.0		21
20.0		47
21.0		112
14.0		22
360.0		22
17.0		173
201.0		20
47.0		20
212.0		21
20.0		212
21.0		22
197.0		55
20.0		54
20.0		20
48.0		164
23.0		45
207.0		79
263.0		16
20.0		144
20.0		277
20.0		53
10.0		63
108.0		111
67.0		21
20.0		19
188.0		73
20.0		54
10.0		20
83.0		70
62.0		9
58.0		69
23.0		43
20.0		189
20.0		33
21.0		21
4.0		11
7.0		29
166.0		24
18.0		90
72.0		47
21.0		135
26.0		196
155.0		20
17.0		468
21.0		100
77.0		137
99.0		21
23.0		16
20.0		18
75.0		26
67.0		19
21.0		101
20.0		21
179.0		20
23.0		65
218.0		29
58.0		21
21.0		14
190.0		33
27.0		20
20.0		93
20.0		75
24.0		121
20.0		30
21.0		207
38.0		35
156.0		31
20.0		58
291.0		244
15.0		183
22.0		168
71.0		29
34.0		26
21.0		9
177.0		5
20.0		26
85.0		25
199.0		186
17.0		329
3.0		20
100.0		22
117.0		26
223.0		28
117.0		151
17.0		105
107.0		19
21.0		25
6.0		20
91.0		279
22.0		31
23.0		47
20.0		129
59.0		21
235.0		233
1.0		6
36.0		44
78.0		23
44.0		20
118.0		167
20.0		253
146.0		21
3.0		91
88.0		82
29.0		12
56.0		219
32.0		76
53.0		26
19.0		26
46.0		20
198.0		20
23.0		2
146.0		103
100.0		158
9.0		284
29.0		66
258.0		4
89.0		102
6.0		70
144.0		46
37.0		20
53.0		66
45.0		4
206.0		22
284.0		20
248.0		23
191.0		96
121.0		20
23.0		124
20.0		20
23.0		183
161.0		20
83.0		20
38.0		164
217.0		21
21.0		11
26.0		86
21.0		114
21.0		148
86.0		142
51.0		37
20.0		317
20.0		223
20.0		23
15.0		22
46.0		44
108.0		81
203.0		282
21.0		78
228.0		71
20.0		20
21.0		61
21.0		90
22.0		21
85.0		6
239.0		220
250.0		218
231.0		120
2.0		20
179.0		94
153.0		239
62.0		11
20.0		27
73.0		112
20.0		111
20.0		86
228.0		22
20.0		21
20.0		21
20.0		21
214.0		150
79.0		42
21.0		22
20.0		168
111.0		52
22.0		21
21.0		8
270.0		73
225.0		7
3.0		54
96.0		22
41.0		235
20.0		84
68.0		128
56.0		179
2.0		20
20.0		5
262.0		262
20.0		2
132.0		185
76.0		100
85.0		20
223.0		51
20.0		47
144.0		30
45.0		20
143.0		20
72.0		230
39.0		20
184.0		20
20.0		71
22.0		9
182.0		31
21.0		20
20.0		159
164.0		20
20.0		279
51.0		235
88.0		20
150.0		23
20.0		21
91.0		54
22.0		32
24.0		20
41.0		20
112.0		20
20.0		21
51.0		20
41.0		20
61.0		47
2.0		20
40.0		87
20.0		21
21.0		68
20.0		2
8.0		21
244.0		21
77.0		22
20.0		158
46.0		60
67.0		117
20.0		20
22.0		32
22.0		43
20.0		42
41.0		14
20.0		58
20.0		75
20.0		20
20.0		21
200.0		23
20.0		51
211.0		90
142.0		96
20.0		20
20.0		4
2.0		165
20.0		20
20.0		22
3.0		24
37.0		1
50.0		102
25.0		23
111.0		272
20.0		4
64.0		20
191.0		20
22.0		21
153.0		21
94.0		20
103.0		199
21.0		19
45.0		20
30.0		21
166.0		17
24.0		374
20.0		249
26.0		218
10.0		33
133.0		20
47.0		219
22.0		53
20.0		140
24.0		23
229.0		39
3.0		95
18.0		22
113.0		21
42.0		20
31.0		20
20.0		160
24.0		58
23.0		31
20.0		154
20.0		16
8.0		99
198.0		29
22.0		7
20.0		97
5.0		36
36.0		128
5.0		23
14.0		21
66.0		184
20.0		20
20.0		44
21.0		55
20.0		109
21.0		34
23.0		22
113.0		21
40.0		10
152.0		219
20.0		3
20.0		59
20.0		184
213.0		71
24.0		226
87.0		29
20.0		87
81.0		191
52.0		108
212.0		24
57.0		21
192.0		53
37.0		24
108.0		173
2.0		20
422.0		20
151.0		20
90.0		20
20.0		6
21.0		113
21.0		10
20.0		69
20.0		12
109.0		63
136.0		20
209.0		77
22.0		121
21.0		222
20.0		20
20.0		31
20.0		208
20.0		171
136.0		5
49.0		34
22.0		82
95.0		20
65.0		132
97.0		250
21.0		20
86.0		179
49.0		20
18.0		175
160.0		197
20.0		115
3.0		42
19.0		114
97.0		23
234.0		82
23.0		23
96.0		129
98.0		20
20.0		39
109.0		168
94.0		20
29.0		20
5.0		152
20.0		20
44.0		20
4.0		20
76.0		174
69.0		191
103.0		1
31.0		24
21.0		22
22.0		20
89.0		48
42.0		87
173.0		103
33.0		39
12.0		20
2.0		21
6.0		20
51.0		21
2.0		20
55.0		3
91.0		161
118.0		6
145.0		187
144.0		20
56.0		20
23.0		124
241.0		47
21.0		23
20.0		22
174.0		20
19.0		57
22.0		20
2.0		18
169.0		21
22.0		20
16.0		21
275.0		16
113.0		58
21.0		66
76.0		18
19.0		133
20.0		22
20.0		152
20.0		112
18.0		20
29.0		20
80.0		20
92.0		53
20.0		19
114.0		69
84.0		40
32.0		20
28.0		307
151.0		14
314.0		308
188.0		125
22.0		89
253.0		166
30.0		101
82.0		20
44.0		20
115.0		21
41.0		2
82.0		20
107.0		20
28.0		34
33.0		77
79.0		20
92.0		20
150.0		20
21.0		2
144.0		209
154.0		20
20.0		22
99.0		3
20.0		46
24.0		20
20.0		20
20.0		161
20.0		12
115.0		143
68.0		144
23.0		20
34.0		22
12.0		20
2.0		21
74.0		9
95.0		53
21.0		14
20.0		44
20.0		20
130.0		20
20.0		20
21.0		120
75.0		119
89.0		20
31.0		254
32.0		25
109.0		20
21.0		63
137.0		20
20.0		145
42.0		112
64.0		281
22.0		20
18.0		20
22.0		21
20.0		74
29.0		42
111.0		157
30.0		20
73.0		87
23.0		17
155.0		32
22.0		21
283.0		169
20.0		20
11.0		4
37.0		103
99.0		20
72.0		333
49.0		40
75.0		20
37.0		81
222.0		78
21.0		20
169.0		59
101.0		22
289.0		8
8.0		20
24.0		21
51.0		25
20.0		21
101.0		21
180.0		100
21.0		20
20.0		20
21.0		3
150.0		8
242.0		185
27.0		28
58.0		312
20.0		3
24.0		20
20.0		21
185.0		20
48.0		153
31.0		20
226.0		20
20.0		20
159.0		196
137.0		16
41.0		291
61.0		37
116.0		583
25.0		120
150.0		191
48.0		89
27.0		54
15.0		83
84.0		107
24.0		20
25.0		140
22.0		20
22.0		22
134.0		253
40.0		22
20.0		119
156.0		65
186.0		161
272.0		20
20.0		9
20.0		3
114.0		149
20.0		56
21.0		20
20.0		20
20.0		260
108.0		21
91.0		20
21.0		20
21.0		31
20.0		59
20.0		33
20.0		125
21.0		3
147.0		21
20.0		20
318.0		20
196.0		6
20.0		140
20.0		35
21.0		28
167.0		16
95.0		73
74.0		118
99.0		62
57.0		21
36.0		21
20.0		48
144.0		31
82.0		6
20.0		139
134.0		21
147.0		101
47.0		27
25.0		13
186.0		20
20.0		15
128.0		200
22.0		21
161.0		15
97.0		80
85.0		157
22.0		82
72.0		80
211.0		206
20.0		20
66.0		169
89.0		21
55.0		20
12.0		114
9.0		21
58.0		20
17.0		21
5.0		90
55.0		72
117.0		20
173.0		20
33.0		191
20.0		21
21.0		21
112.0		227
197.0		25
169.0		296
16.0		147
33.0		20
25.0		129
96.0		65
45.0		191
89.0		20
22.0		21
146.0		22
41.0		7
62.0		148
28.0		161
360.0		87
20.0		21
251.0		341
27.0		170
30.0		18
197.0		117
130.0		67
124.0		82
61.0		20
4.0		49
5.0		119
4.0		131
234.0		27
20.0		21
51.0		26
164.0		59
20.0		89
83.0		21
75.0		5
20.0		131
23.0		21
21.0		22
21.0		25
22.0		6
20.0		23
20.0		24
20.0		20
3.0		21
84.0		147
28.0		20
88.0		16
43.0		20
20.0		19
20.0		22
27.0		21
20.0		25
21.0		286
20.0		37
4.0		57
58.0		13
20.0		216
20.0		333
11.0		21
83.0		20
22.0		237
20.0		20
26.0		21
25.0		10
120.0		258
20.0		20
1.0		20
95.0		7
106.0		186
90.0		10
22.0		26
20.0		19
7.0		20
37.0		20
62.0		9
21.0		50
22.0		62
127.0		191
29.0		3
49.0		123
50.0		126
86.0		11
20.0		125
20.0		124
20.0		239
49.0		20
31.0		20
114.0		3
211.0		26
250.0		166
181.0		60
22.0		257
20.0		4
117.0		26
27.0		80
36.0		50
26.0		21
16.0		64
43.0		72
20.0		87
25.0		39
24.0		9
56.0		104
20.0		112
21.0		20
23.0		20
112.0		67
20.0		20
5.0		96
27.0		164
128.0		2
34.0		48
21.0		229
84.0		20
208.0		133
105.0		32
20.0		20
220.0		52
55.0		21
22.0		107
399.0		20
20.0		20
23.0		169
20.0		303
8.0		79
25.0		117
19.0		175
9.0		159
44.0		69
61.0		54
20.0		20
7.0		29
115.0		20
22.0		33
20.0		164
20.0		201
20.0		23
93.0		123
80.0		11
289.0		133
20.0		42
20.0		201
23.0		247
21.0		172
20.0		208
20.0		105
21.0		20
120.0		20
33.0		137
156.0		62
8.0		20
17.0		47
24.0		28
20.0		204
20.0		165
41.0		88
25.0		23
21.0		26
31.0		371
97.0		11
20.0		109
325.0		89
21.0		95
43.0		21
291.0		46
20.0		51
14.0		131
69.0		22
122.0		19
1.0		141
79.0		21
20.0		23
29.0		120
61.0		25
20.0		20
265.0		20
25.0		33
21.0		151
28.0		20
27.0		20
70.0		27
60.0		198
108.0		20
99.0		85
21.0		77
18.0		20
15.0		20
93.0		31
205.0		16
1.0		99
181.0		1
22.0		63
68.0		76
216.0		21
197.0		10
20.0		72
13.0		203
141.0		21
21.0		185
20.0		4
20.0		20
38.0		39
119.0		16
20.0		27
20.0		20
20.0		169
96.0		68
55.0		245
22.0		216
4.0		20
58.0		20
187.0		22
4.0		20
320.0		20
48.0		150
20.0		20
42.0		21
14.0		147
23.0		20
1.0		51
293.0		35
20.0		21
23.0		20
35.0		35
122.0		119
20.0		42
20.0		37
20.0		111
8.0		11
64.0		84
43.0		71
126.0		117
20.0		21
20.0		26
20.0		256
20.0		20
24.0		20
36.0		20
88.0		20
20.0		20
182.0		21
363.0		20
204.0		20
20.0		20
223.0		8
8.0		77
39.0		126
86.0		49
57.0		22
20.0		61
20.0		35
157.0		18
190.0		150
20.0		20
23.0		20
20.0		230
90.0		17
201.0		20
4.0		20
359.0		20
28.0		20
44.0		132
38.0		37
17.0		20
97.0		21
20.0		167
276.0		151
55.0		41
35.0		21
32.0		104
13.0		139
150.0		20
40.0		78
101.0		20
21.0		102
2.0		100
51.0		52
79.0		20
94.0		21
27.0		101
73.0		60
139.0		123
2.0		21
113.0		21
38.0		20
28.0		20
38.0		23
123.0		10
20.0		21
23.0		134
4.0		21
49.0		21
39.0		68
315.0		103
15.0		117
224.0		186
229.0		30
92.0		21
56.0		226
77.0		24
146.0		20
64.0		272
56.0		108
19.0		129
20.0		158
181.0		27
222.0		45
215.0		21
125.0		23
110.0		22
23.0		20
160.0		20
344.0		167
107.0		21
25.0		262
20.0		20
6.0		112
64.0		20
49.0		20
213.0		29
13.0		72
24.0		20
1.0		20
91.0		4
54.0		24
178.0		21
101.0		43
82.0		169
40.0		184
22.0		2
21.0		92
152.0		108
18.0		58
32.0		225
25.0		148
130.0		21
43.0		20
272.0		20
20.0		20
46.0		94
32.0		72
81.0		20
20.0		20
145.0		159
20.0		21
44.0		26
55.0		140
71.0		30
20.0		324
287.0		12
20.0		82
22.0		20
4.0		20
318.0		20
21.0		20
34.0		20
57.0		20
20.0		20
61.0		11
78.0		218
10.0		20
96.0		21
20.0		20
23.0		18
9.0		13
231.0		38
20.0		21
21.0		20
20.0		38
20.0		22
280.0		9
131.0		55
31.0		20
43.0		51
218.0		20
129.0		20
253.0		20
27.0		20
203.0		49
228.0		30
20.0		172
20.0		49
38.0		84
106.0		68
47.0		21
21.0		21
21.0		24
15.0		43
77.0		20
19.0		20
94.0		248
25.0		36
24.0		18
20.0		17
24.0		29
15.0		31
178.0		75
21.0		20
20.0		20
1.0		21
152.0		77
77.0		129
103.0		40
15.0		59
69.0		7
178.0		50
148.0		115
118.0		20
153.0		37
25.0		83
20.0		105
20.0		20
